datetime;15;16.11111111;17.22222222;18.33333333;19.44444444;20.55555556;21.66666667;22.77777778;23.88888889;25
01.09.17 15:00;4164234;4164234;3754641;3754641;3754596;3900370;4185856;4534505;4534505;4529179
01.09.17 16:00;3194017;3194017;2885127;2885127;2892721;3200186;3485672;3808964;3808964;3803638
01.09.17 17:00;4390168;4435452;4126562;4126562;4143392;4143392;4428878;4753745;4753745;4753745
01.09.17 18:00;9014033;9039543;9050133;9084823;9166603;9183323;9181883;9206503;9202643;9208253
01.09.17 19:00;7266307;7265199;7288209;7305338;7358360;7418308;7422073;7478193;7478193;7504478
01.09.17 20:00;9014033;9039543;9050133;9084823;9166603;9183323;9181883;9206503;9202643;9208253
01.09.17 21:00;9014033;9039543;9050133;9084823;9166603;9183323;9181883;9206503;9202643;9208253
01.09.17 22:00;8812619;8838129;8848719;8883409;8965189;8981909;8980469;9005089;9001229;9006839
01.09.17 23:00;9014033;9039543;9050133;9084823;9166603;9183323;9181883;9206503;9202643;9208253
01.10.17 00:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10622999;11318933
01.10.17 01:00;10805117;12216723;11792198;10979412;11043568;11041328;13849235;12595375;11187729;11876103
01.10.17 02:00;10805117;12216723;11792198;10979412;11043568;11041328;13849235;12595375;11187729;11876103
01.10.17 03:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10622999;11318933
01.10.17 04:00;10805117;12216723;11792198;11020945;11085101;11082861;13849235;12595375;11187729;11876103
01.10.17 05:00;11234197;12645803;12221278;11450025;11525785;11523545;14289919;13035382;11627736;12316110
01.10.17 06:00;18168284;19844460;20033660;20163730;20119970;19935290;20467190;19239880;14551870;15233254
01.10.17 07:00;17921684;19276693;18696858;18696858;18735498;18758608;21320810;19753530;15196720;15878104
01.10.17 08:00;10948661;10834445;10841745;10852035;10886805;10887085;14120410;12549530;11302366;11312902
01.10.17 09:00;6206962;6230490;6227248;6133632;6139921;6151452;6137894;6221715;6220025;6220025
01.10.17 10:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.10.17 11:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.10.17 12:00;6004598;6027020;6031036;5945265;5951554;5970994;5943878;6034056;6034056;6041121
01.10.17 13:00;5687844;5710266;5418263;5433953;5449325;5793391;6051761;6443624;6443624;6461907
01.10.17 14:00;5316393;5338228;4919879;4935569;4955161;5112991;5402239;5722165;5722165;5717678
01.10.17 15:00;3786928;3786928;3355708;3370759;3378353;3524127;3809613;4132905;4132905;4127579
01.10.17 16:00;3194017;3194017;2885127;2885127;2892721;3078255;3363741;3687033;3687033;3681707
01.10.17 17:00;4591582;4636866;4327976;4327976;4344806;4344806;4630292;4955159;4955159;4955159
01.10.17 18:00;9014033;9039543;9050133;9084823;9166603;9183323;9181883;9206503;9202643;9208253
01.10.17 19:00;7085997;7113507;7109277;7077932;7109502;7109502;7108062;7118022;7116092;7125562
01.10.17 20:00;7085997;7113507;7109277;7077932;7109502;7109502;7108062;7118022;7116092;7125562
01.10.17 21:00;7813648;7839465;7835235;7811735;7843305;7847452;7849774;7858051;7856121;7865591
01.10.17 22:00;7813648;7839465;7835235;7811735;7843305;7847452;7849774;7858051;7856121;7865591
01.10.17 23:00;6756709;6784219;6776747;6734722;6751533;6751533;6751533;6786850;6784920;6784920
01.11.17 00:00;11052247;12463853;12039328;11226542;11304998;11284338;14032035;12786125;11378479;12066853
01.11.17 01:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10622999;11318933
01.11.17 02:00;10825924;12216723;11792198;10979412;11043568;11041328;14156865;12595375;11187729;11876103
01.11.17 03:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10630559;11318933
01.11.17 04:00;10396240;11678493;11266838;10495585;10545321;10602521;13308685;12045655;10622999;11318933
01.11.17 05:00;13650510;14936383;14525618;13915985;14051055;14051055;16747939;15430992;14008806;14374940
01.11.17 06:00;18652651;19746243;19172968;19172968;19196658;19218648;21315370;19789600;15109040;15790424
01.11.17 07:00;17319817;19256590;19439230;19569300;19525540;19317820;20315200;19063500;14506690;15188074
01.11.17 08:00;10948661;10834445;10841745;10852035;10886805;10887085;14120410;12549530;11302366;11312902
01.11.17 09:00;6206962;6230490;6227248;6133632;6139921;6151452;6137894;6221715;6220025;6220025
01.11.17 10:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.11.17 11:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.11.17 12:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.11.17 13:00;5504617;5527039;5235036;5250726;5266098;5619435;5877805;6269668;6269668;6276733
01.11.17 14:00;4164234;4164234;3742643;3742643;3754596;3900370;4185856;4534505;4534505;4529179
01.11.17 15:00;4164234;4164234;3754641;3754641;3754596;3900370;4185856;4534505;4534505;4529179
01.11.17 16:00;3880213;3880213;3592950;3592950;3592905;3900370;4185856;4534505;4534505;4529179
01.11.17 17:00;4592585;4610609;4323346;4323346;4332537;4332537;4618023;4968247;4968247;4968247
01.11.17 18:00;6756709;6784219;6776747;6734722;6751533;6751533;6751533;6786850;6784920;6784920
01.11.17 19:00;6756709;6784219;6776747;6734722;6751533;6751533;6751533;6786850;6784920;6784920
01.11.17 20:00;6756709;6784219;6776747;6734722;6751533;6751533;6751533;6786850;6784920;6784920
01.11.17 21:00;6756709;6784219;6776747;6734722;6751533;6751533;6751533;6786850;6784920;6784920
01.11.17 22:00;6756709;6784219;6776747;6734722;6751533;6751533;6751533;6786850;6784920;6784920
01.11.17 23:00;6756709;6784219;6776747;6734722;6751533;6751533;6751533;6786850;6784920;6784920
01.12.17 00:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10630559;11318933
01.12.17 01:00;10396240;11678493;11266838;10454052;10503788;10560988;13308685;12045655;10630559;11318933
01.12.17 02:00;11052247;12463853;12039328;11226542;11304998;11284338;14032035;12786125;11378479;12066853
01.12.17 03:00;13221430;14507303;14096538;13445372;13568838;13568838;16307255;14990985;13568799;13934933
01.12.17 04:00;10396240;11678493;11266838;10495585;10545321;10602521;13308685;12045655;10622999;11376763
01.12.17 05:00;10825320;12107573;11695918;10924665;10986005;11043205;13749369;12485662;11063006;11758940
01.12.17 06:00;18222967;19844460;20033660;20163730;20119970;19935290;20467190;19239880;14551870;15233254
01.12.17 07:00;20828760;22764080;22947610;23239300;23269270;23003160;23676540;22379020;17815120;18474958
